age, education-num, marital-status, relationship, race, hours-per-week, sex
52,12, Married-civ-spouse, Husband, White,55, Male
22,10, Married-civ-spouse, Wife, White,40, Female
32,9, Divorced, Not-in-family, White,25, Female
27,13, Never-married, Own-child, White,40, Female
25,13, Never-married, Own-child, White,40, Female
36,14, Married-civ-spouse, Husband, Other,40, Male
22,8, Never-married, Own-child, Amer-Indian-Eskimo,40, Male
32,9, Married-civ-spouse, Husband, White,45, Male
37,13, Separated, Unmarried, Black,40, Female
22,9, Never-married, Own-child, White,54, Male
29,9, Married-civ-spouse, Wife, White,40, Female
42,1, Never-married, Not-in-family, White,25, Male
45,11, Never-married, Not-in-family, White,38, Female
33,13, Divorced, Not-in-family, White,45, Female
39,10, Separated, Unmarried, White,40, Female
27,8, Never-married, Not-in-family, White,45, Male
53,13, Married-civ-spouse, Wife, White,50, Female
30,13, Never-married, Not-in-family, White,40, Female
52,10, Widowed, Not-in-family, Black,35, Male
43,13, Married-civ-spouse, Husband, White,60, Male
47,14, Never-married, Not-in-family, White,35, Male
61,9, Married-civ-spouse, Husband, Black,40, Male
39,14, Divorced, Not-in-family, Black,40, Male
47,10, Divorced, Unmarried, White,50, Male
19,9, Married-civ-spouse, Husband, White,25, Male
37,10, Married-civ-spouse, Husband, White,40, Male
31,9, Married-civ-spouse, Husband, White,51, Male
69,11, Married-civ-spouse, Husband, White,8, Male
22,10, Never-married, Own-child, White,25, Male
29,9, Married-civ-spouse, Husband, White,40, Male
24,10, Never-married, Own-child, Other,14, Male
42,9, Separated, Unmarried, White,40, Male
30,13, Married-civ-spouse, Husband, White,72, Male
28,14, Married-spouse-absent, Not-in-family, White,80, Female
27,11, Never-married, Not-in-family, White,40, Male
53,9, Divorced, Not-in-family, Black,40, Female
35,9, Married-civ-spouse, Husband, White,40, Male
22,8, Married-civ-spouse, Husband, White,40, Male
25,9, Separated, Own-child, Black,40, Male
38,13, Married-civ-spouse, Wife, Black,40, Female
27,13, Never-married, Unmarried, White,35, Female
30,5, Married-civ-spouse, Husband, White,37, Male
27,13, Divorced, Own-child, White,50, Female
25,13, Never-married, Not-in-family, White,40, Male
36,9, Widowed, Not-in-family, White,4, Female
32,9, Never-married, Not-in-family, White,40, Female
70,6, Widowed, Unmarried, White,45, Male
50,9, Married-civ-spouse, Husband, White,40, Male
40,10, Married-civ-spouse, Wife, White,35, Female
34,7, Married-spouse-absent, Not-in-family, Black,55, Male
57,9, Married-civ-spouse, Husband, White,50, Male
39,14, Never-married, Not-in-family, White,32, Female
49,10, Divorced, Unmarried, White,40, Female
43,10, Married-civ-spouse, Husband, White,40, Male
26,9, Never-married, Not-in-family, White,45, Female
31,10, Divorced, Unmarried, Black,40, Female
60,10, Married-civ-spouse, Husband, White,50, Male
46,14, Married-civ-spouse, Husband, White,50, Male
26,10, Married-civ-spouse, Husband, White,55, Male
27,15, Never-married, Own-child, White,40, Female
31,10, Married-civ-spouse, Wife, Black,40, Female
59,9, Widowed, Unmarried, White,50, Female
19,10, Never-married, Own-child, White,20, Female
18,10, Never-married, Own-child, White,24, Female
22,10, Married-civ-spouse, Husband, White,45, Male
24,12, Married-civ-spouse, Own-child, White,20, Female
53,6, Married-civ-spouse, Husband, White,40, Male
43,9, Married-civ-spouse, Husband, White,42, Male
24,10, Married-civ-spouse, Husband, White,50, Male
60,6, Widowed, Unmarried, White,40, Female
24,9, Married-civ-spouse, Husband, White,40, Male
52,9, Never-married, Not-in-family, Black,40, Male
32,11, Married-civ-spouse, Husband, White,99, Male
34,6, Separated, Not-in-family, White,35, Female
35,12, Married-civ-spouse, Husband, White,40, Male
38,5, Married-spouse-absent, Not-in-family, White,40, Male
34,9, Married-civ-spouse, Husband, White,90, Male
53,15, Never-married, Not-in-family, White,50, Female
23,9, Never-married, Not-in-family, White,40, Female
40,10, Married-civ-spouse, Husband, White,40, Male
40,9, Married-civ-spouse, Husband, White,40, Male
50,9, Married-civ-spouse, Husband, White,60, Male
17,6, Never-married, Own-child, White,20, Female
53,13, Divorced, Not-in-family, White,54, Female
32,13, Divorced, Not-in-family, White,50, Male
43,9, Never-married, Other-relative, White,40, Female
18,7, Never-married, Own-child, White,16, Male
62,6, Divorced, Own-child, White,40, Female
45,14, Married-civ-spouse, Husband, White,40, Male
46,16, Married-civ-spouse, Husband, White,70, Male
73,4, Married-civ-spouse, Husband, White,40, Male
64,16, Married-civ-spouse, Husband, White,60, Male
26,13, Married-civ-spouse, Wife, White,45, Female
23,9, Never-married, Not-in-family, White,48, Male
30,9, Never-married, Other-relative, White,40, Male
51,10, Divorced, Unmarried, White,40, Female
35,13, Divorced, Unmarried, White,55, Female
39,10, Never-married, Not-in-family, White,45, Female
35,14, Married-civ-spouse, Husband, Asian-Pac-Islander,40, Male
41,9, Widowed, Not-in-family, White,40, Female
31,10, Divorced, Own-child, White,40, Male
40,13, Married-civ-spouse, Husband, White,50, Male
46,15, Married-civ-spouse, Husband, Asian-Pac-Islander,40, Male
31,9, Never-married, Not-in-family, White,30, Female
41,10, Divorced, Not-in-family, White,40, Female
42,13, Married-civ-spouse, Husband, White,40, Male
23,9, Never-married, Own-child, White,40, Male
21,10, Never-married, Own-child, White,35, Male
49,10, Married-civ-spouse, Husband, White,45, Male
53,11, Divorced, Not-in-family, Black,40, Male
38,13, Never-married, Not-in-family, White,43, Female
36,12, Divorced, Unmarried, Asian-Pac-Islander,40, Female
32,10, Never-married, Unmarried, White,72, Male
20,7, Never-married, Other-relative, White,40, Male
17,7, Never-married, Own-child, White,10, Male
22,10, Never-married, Other-relative, Asian-Pac-Islander,32, Female
25,11, Never-married, Unmarried, Amer-Indian-Eskimo,40, Male
58,9, Married-civ-spouse, Husband, White,40, Male
24,10, Never-married, Not-in-family, White,20, Male
48,9, Divorced, Own-child, White,40, Male
20,2, Never-married, Not-in-family, White,30, Male
60,10, Married-civ-spouse, Husband, White,40, Male
20,9, Never-married, Other-relative, White,30, Male
52,10, Married-civ-spouse, Husband, White,45, Male
36,9, Married-civ-spouse, Wife, White,40, Female
46,13, Married-civ-spouse, Husband, Asian-Pac-Islander,40, Male
22,7, Never-married, Unmarried, White,25, Female
19,10, Never-married, Own-child, White,35, Female
37,9, Never-married, Unmarried, White,40, Male
30,11, Divorced, Not-in-family, White,40, Female
44,12, Never-married, Not-in-family, White,25, Male
63,9, Married-civ-spouse, Husband, White,25, Male
22,9, Never-married, Not-in-family, White,45, Male
31,13, Married-civ-spouse, Husband, White,50, Male
17,7, Never-married, Own-child, White,40, Male
21,9, Never-married, Not-in-family, White,40, Male
67,14, Married-civ-spouse, Husband, White,40, Male
46,4, Divorced, Not-in-family, White,40, Male
29,9, Divorced, Own-child, White,50, Male
20,10, Never-married, Own-child, White,6, Female
27,10, Never-married, Own-child, White,24, Male
35,10, Married-civ-spouse, Husband, White,40, Male
19,10, Never-married, Own-child, White,30, Female
36,8, Separated, Unmarried, White,40, Female
43,13, Married-civ-spouse, Husband, White,50, Male
62,13, Divorced, Not-in-family, White,40, Male
28,15, Never-married, Not-in-family, White,40, Male
18,7, Never-married, Own-child, White,15, Female
59,15, Married-civ-spouse, Husband, Black,50, Male
37,13, Divorced, Not-in-family, White,40, Male
27,10, Never-married, Not-in-family, Black,40, Male
46,14, Divorced, Unmarried, White,43, Female
29,7, Separated, Not-in-family, White,42, Female
33,13, Married-civ-spouse, Wife, White,40, Female
62,9, Married-civ-spouse, Husband, White,40, Male
46,16, Married-civ-spouse, Husband, White,55, Male
28,6, Married-civ-spouse, Husband, White,40, Male
22,10, Never-married, Own-child, White,35, Female
46,14, Married-civ-spouse, Husband, White,40, Male
54,10, Married-civ-spouse, Husband, White,40, Male
34,9, Married-civ-spouse, Husband, White,72, Male
67,16, Married-civ-spouse, Husband, White,20, Male
62,13, Married-civ-spouse, Husband, White,20, Male
30,10, Married-civ-spouse, Husband, White,40, Male
19,9, Never-married, Own-child, White,20, Male
49,4, Married-civ-spouse, Husband, White,99, Male
27,11, Never-married, Unmarried, White,45, Male
36,10, Married-civ-spouse, Husband, White,50, Male
52,13, Married-civ-spouse, Husband, White,40, Male
47,8, Married-spouse-absent, Not-in-family, White,55, Female
57,9, Divorced, Not-in-family, White,40, Female
64,10, Married-spouse-absent, Unmarried, White,40, Female
56,9, Divorced, Not-in-family, White,40, Male
53,7, Widowed, Own-child, White,47, Female
53,13, Married-civ-spouse, Husband, White,44, Male
31,10, Separated, Unmarried, Asian-Pac-Islander,40, Male
41,13, Married-civ-spouse, Husband, White,45, Male
45,9, Separated, Unmarried, Black,40, Female
63,13, Married-civ-spouse, Husband, White,45, Male
45,9, Divorced, Other-relative, White,40, Female
23,10, Never-married, Not-in-family, White,28, Female
39,14, Married-civ-spouse, Husband, White,72, Male
31,11, Married-civ-spouse, Husband, White,40, Male
35,13, Married-civ-spouse, Husband, White,45, Male
54,14, Married-civ-spouse, Husband, White,60, Male
22,10, Never-married, Own-child, White,40, Female
40,13, Divorced, Unmarried, White,40, Female
55,13, Married-civ-spouse, Husband, White,40, Male
31,9, Married-civ-spouse, Husband, White,40, Male
58,7, Married-civ-spouse, Husband, White,60, Male
31,16, Married-civ-spouse, Husband, White,99, Male
46,9, Widowed, Other-relative, White,40, Female
38,11, Married-civ-spouse, Husband, White,40, Male
22,10, Never-married, Own-child, White,25, Female
17,6, Never-married, Own-child, White,30, Male
48,9, Married-civ-spouse, Husband, White,60, Male
73,13, Married-civ-spouse, Husband, White,15, Male
25,13, Married-civ-spouse, Husband, White,45, Male
53,10, Divorced, Not-in-family, White,40, Male
46,10, Married-civ-spouse, Husband, White,45, Male
45,13, Married-civ-spouse, Wife, Asian-Pac-Islander,25, Female
37,13, Never-married, Not-in-family, Black,40, Female
30,9, Married-civ-spouse, Husband, White,50, Male
29,9, Married-civ-spouse, Husband, White,40, Male
29,10, Married-civ-spouse, Husband, White,40, Male
75,13, Widowed, Not-in-family, White,6, Female
58,14, Married-civ-spouse, Husband, White,40, Male
42,4, Married-civ-spouse, Wife, Black,50, Female
62,5, Divorced, Not-in-family, Black,24, Male
45,13, Married-civ-spouse, Husband, Asian-Pac-Islander,40, Male
38,13, Married-civ-spouse, Husband, White,40, Male
36,13, Married-civ-spouse, Husband, White,50, Male
70,9, Widowed, Not-in-family, White,40, Female
42,4, Married-civ-spouse, Husband, White,30, Male
47,14, Married-civ-spouse, Husband, White,35, Male
42,10, Never-married, Unmarried, White,40, Male
43,10, Married-civ-spouse, Wife, Black,38, Female
37,11, Married-civ-spouse, Husband, White,40, Male
36,10, Married-civ-spouse, Wife, White,39, Female
27,13, Never-married, Not-in-family, Black,40, Female
54,3, Married-spouse-absent, Unmarried, White,40, Male
48,9, Married-civ-spouse, Husband, White,40, Male
29,9, Never-married, Unmarried, White,30, Female
29,9, Married-civ-spouse, Husband, White,38, Male
37,10, Divorced, Not-in-family, White,47, Male
55,10, Married-civ-spouse, Husband, White,40, Male
67,9, Married-civ-spouse, Wife, Black,20, Female
51,9, Widowed, Not-in-family, White,30, Male
35,14, Never-married, Unmarried, White,32, Female
41,4, Married-civ-spouse, Husband, White,40, Male
64,9, Widowed, Other-relative, White,40, Female
23,3, Never-married, Not-in-family, White,55, Male
49,13, Never-married, Not-in-family, Asian-Pac-Islander,35, Female
38,13, Married-civ-spouse, Husband, White,70, Male
62,9, Never-married, Other-relative, Black,40, Female
62,4, Married-civ-spouse, Husband, White,10, Male
70,9, Married-civ-spouse, Husband, White,14, Male
45,14, Divorced, Not-in-family, White,40, Male
20,12, Never-married, Own-child, White,40, Female
38,9, Married-civ-spouse, Husband, White,48, Male
50,13, Married-civ-spouse, Husband, White,40, Male
40,10, Married-civ-spouse, Husband, Black,55, Male
30,9, Married-civ-spouse, Husband, White,70, Male
52,10, Separated, Not-in-family, White,40, Female
28,13, Never-married, Not-in-family, Black,50, Male
62,9, Married-civ-spouse, Husband, White,30, Male
31,9, Divorced, Unmarried, White,40, Female
40,9, Married-civ-spouse, Husband, White,40, Male
34,9, Divorced, Not-in-family, White,40, Female
53,10, Married-civ-spouse, Husband, White,40, Male
42,8, Never-married, Own-child, White,40, Male
26,10, Married-civ-spouse, Husband, White,25, Male
51,9, Married-civ-spouse, Husband, White,40, Male
49,14, Married-civ-spouse, Husband, White,50, Male
43,9, Married-civ-spouse, Husband, White,40, Male
42,10, Divorced, Not-in-family, White,40, Male
31,7, Married-spouse-absent, Own-child, Asian-Pac-Islander,40, Female
26,9, Married-civ-spouse, Husband, Other,40, Male
50,13, Separated, Unmarried, Asian-Pac-Islander,40, Female
35,9, Married-civ-spouse, Husband, White,40, Male
37,10, Never-married, Other-relative, White,40, Female
53,9, Never-married, Not-in-family, White,35, Male
20,10, Never-married, Own-child, White,16, Male
31,15, Married-civ-spouse, Husband, White,40, Male
28,9, Never-married, Not-in-family, White,35, Male
46,9, Married-civ-spouse, Husband, Black,40, Male
21,10, Never-married, Own-child, White,8, Female
41,14, Married-civ-spouse, Husband, White,70, Male
30,13, Never-married, Not-in-family, White,70, Male
66,13, Married-civ-spouse, Husband, White,70, Male
37,10, Married-civ-spouse, Husband, White,60, Male
74,4, Widowed, Not-in-family, White,20, Female
46,10, Married-civ-spouse, Husband, Black,70, Male
51,14, Married-civ-spouse, Husband, White,50, Male
33,13, Married-civ-spouse, Husband, White,50, Male
30,3, Married-civ-spouse, Husband, White,40, Male
47,13, Married-civ-spouse, Husband, White,50, Male
49,13, Divorced, Unmarried, White,40, Female
53,9, Divorced, Unmarried, Black,48, Female
24,11, Never-married, Not-in-family, White,40, Male
54,9, Married-civ-spouse, Husband, White,50, Male
32,10, Never-married, Own-child, White,40, Male
45,10, Married-civ-spouse, Husband, White,45, Male
46,9, Married-spouse-absent, Not-in-family, White,45, Male
37,10, Divorced, Not-in-family, White,65, Male
48,14, Married-civ-spouse, Husband, White,61, Male
25,13, Never-married, Not-in-family, White,40, Female
28,9, Married-civ-spouse, Wife, White,20, Female
44,8, Separated, Not-in-family, White,36, Female
58,10, Married-civ-spouse, Husband, Black,30, Male
27,10, Never-married, Unmarried, White,40, Female
69,9, Widowed, Unmarried, White,8, Male
38,13, Married-civ-spouse, Husband, White,52, Male
47,8, Never-married, Other-relative, Black,40, Female
30,10, Never-married, Not-in-family, White,60, Female
46,9, Never-married, Own-child, White,30, Male
27,15, Never-married, Not-in-family, White,45, Female
19,10, Never-married, Own-child, White,35, Male
18,9, Married-civ-spouse, Not-in-family, White,40, Female
